idENT_MEN;IDENT_IND;RG;DEP;DATENQ;POIDS_VOY13;poids_annuel;IDENT_VOY;V2_OLDVMH;V2_OLDDEBJ;V2_OLDFINJ;V2_OLDDEST;V2_OLDVORG;V2_OLDVDEP;V2_OLDVPAYS;V2_PAYS;V2_Continent;V2_Dom_Tom;V2_NAVETTE;V2_OLDMOTPR;V2_OLDACCOMPP;V2_OLDTALP;V2_OLDHEBERP;V2_OLDMTPP;V2_DVO_DSV;Nbdep;V2_OLDKMV;V2_DUREEV;V2_OLDNBEXC;V2_OLDNBLDMJ;V2_OLVCHXI;V2_OLVCHXIB_A;V2_OLVCHXIB_B;V2_OLVCHXIB_C;V2_OLVCHXIB_D;numcom_AUCat;numcom_zhu;numcom_UUCat;numcom_ZE;numcom_BV;numcom_Pays;numcom_Canton;numcom_EPCI;numcom_SCOT;numcom_PTU;numcom_montagne;numcom_littoral;V2_OLDVCOM_AUCat;V2_OLDVCOM_zhu;V2_OLDVCOM_UUCat;V2_OLDVCOM_ZE;V2_OLDVCOM_BV;V2_OLDVCOM_Pays;V2_OLDVCOM_Canton;V2_OLDVCOM_EPCI;V2_OLDVCOM_SCOT;V2_OLDVCOM_PTU;V2_OLDVCOM_montagne;V2_OLDVCOM_littoral;numcom_AU2010;numcom_UU2010;v2_oldvcom_AU2010;v2_oldvcom_UU2010
52163602000;5216360200001;52;49;19/09/2007;6959.7076293;27838.830517;52163602000D02;1;08/09/2007;09/09/2007;1;2;79;001;France;0;0;0;5.52;2;2;;3.31;128;2;400;240;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;06;ville centre;5411;79191;;79298;;140;71;non montagne;non littoral;111;C;111;C
52163602000;5216360200001;52;49;19/09/2007;11460.422967;45841.691867;52163602000D03;7;23/08/2007;30/08/2007;1;2;__;212;Tunisie;1;0;0;8.80;2;2;;7.70;1483;2;6000;870;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;;;;;;;;;;;;;111;C;;
52163902000;5216390200001;52;49;12/09/2007;4515.6752701;18062.701081;52163902000D01;51;18/07/2007;07/09/2007;1;2;85;001;France;0;0;0;8.81;2;2;;3.32;139;2;320;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Espace à dominante rurale;00;banlieue;5213;85001;;85317;;;;non montagne;communes bord de mer;111;C;400;B
52164002000;5216400200002;52;49;11/09/2007;5195.0523792;20780.209517;52164002000D01;2;31/08/2007;02/09/2007;1;2;61;001;France;0;0;0;5.52;1;2;;3.32;147;2;360;240;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;02;ville centre;2509;61006;61AROR;61297;246100366;;261;non montagne;non littoral;111;C;211;C
52164002000;5216400200002;52;49;11/09/2007;5397.6902253;21590.760901;52164002000D02;1;25/08/2007;26/08/2007;1;2;85;001;France;0;0;0;5.51;1;2;;3.33;138;2;400;267;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Espace à dominante rurale;00;ville isolée;5216;85163;;85318;;1951;;non montagne;communes bord de mer;111;C;221;I
52164002000;5216400200002;52;49;11/09/2007;5879.5422372;23518.168949;52164002000D03;7;11/08/2007;18/08/2007;1;2;85;001;France;0;0;0;8.82;1;2;;3.32;135;2;340;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;02;ville centre;5216;85226;;85326;;1950;;non montagne;communes bord de mer;111;C;211;C
52164504002;5216450400203;52;49;30/11/2007;10586.08045;42344.321799;52164504002D01;1;23/11/2007;24/11/2007;1;2;75;001;France;0;0;0;6.63;2;2;;3.33;265;2;750;449;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;C;113;C
52164504002;5216450400203;52;49;30/11/2007;10892.995556;43571.982223;52164504002D02;0;17/11/2007;17/11/2007;1;2;33;001;France;0;0;0;5.52;2;1;0;3.30;292;2;700;540;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;06;ville centre;7275;33063;;33299;243300316;246;21;non montagne;non littoral;111;C;111;C
52164504002;5216450400203;52;49;30/11/2007;12053.800118;48215.200473;52164504002D03;8;27/10/2007;04/11/2007;2;1;__;011;Espagne;0;0;0;7.76;2;2;9;5.53;503;3;1400;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;;;;;;;;;;;;;111;C;;
52164802000;5216480200001;52;49;29/11/2007;7840.3664239;31361.465696;52164802000D01;2;16/11/2007;18/11/2007;1;2;29;001;France;0;0;0;3.31;4;2;6;3.30;273;2;630;385;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;02;ville centre;5331;29151;29MORL;29322;242900835;45;172;non montagne;communes d'estuaire;111;C;111;C
52164902000;5216490200001;52;49;26/11/2007;7446.3174907;29785.269963;52164902000D01;0;25/11/2007;25/11/2007;1;2;44;001;France;0;0;0;7.76;4;2;0;3.30;138;2;320;240;2;;1;0;1;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;05;banlieue;5202;44184;;44357;244400610;951;286;non montagne;communes bord de mer;111;C;111;B
52165701000;5216570100001;52;49;23/11/2007;15747.876785;62991.507141;52165701000D01;6;29/10/2007;04/11/2007;2;2;31;001;France;0;0;0;5.52;1;2;6;3.33;458;3;1250;990;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;06;ville centre;7301;31555;;31399;243100518;195;95;non montagne;non littoral;111;C;111;C
52165801000;5216580100001;52;49;26/11/2007;10596.691839;42386.767357;52165801000D01;2;23/11/2007;25/11/2007;1;2;72;001;France;0;0;0;5.51;2;2;6;3.31;111;2;250;240;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;5211;72132;72PESA;72232;247200686;;;non montagne;non littoral;111;C;112;R
52165801000;5216580100001;52;49;26/11/2007;10596.691839;42386.767357;52165801000D02;2;16/11/2007;18/11/2007;1;2;56;001;France;0;0;0;5.52;4;2;6;3.30;184;2;445;360;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;02;ville centre;5350;56007;56AURA;56102;245614441;1660;;non montagne;communes d'estuaire;111;C;111;C
52165801000;5216580100001;52;49;26/11/2007;10596.691839;42386.767357;52165801000D03;2;09/11/2007;11/11/2007;1;2;35;001;France;0;0;0;5.52;4;2;6;3.30;110;2;260;210;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;06;ville centre;5341;35238;36RENN;35398;243500139;198;79;non montagne;non littoral;111;C;111;C
52165801000;5216580100001;52;49;26/11/2007;10596.691839;42386.767357;52165801000D04;2;02/11/2007;04/11/2007;1;2;72;001;France;0;0;0;5.51;2;2;6;3.32;111;2;250;240;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;5211;72132;72PESA;72232;247200686;;;non montagne;non littoral;111;C;112;R
52166002000;5216600200001;52;49;21/11/2007;16399.376398;65597.505593;52166002000D01;2;16/11/2007;18/11/2007;1;2;75;001;France;0;0;0;5.51;4;2;6;6.61;265;2;600;180;2;;1;0;1;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;C;113;C
52166002000;5216600200001;52;49;21/11/2007;17702.100582;70808.402327;52166002000D02;2;01/11/2007;03/11/2007;1;2;75;001;France;0;0;0;5.51;4;2;6;6.61;265;2;600;180;2;;1;0;1;0;0;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;C;113;C
52166301000;5216630100005;52;49;15/11/2007;4862.9148679;19451.659471;52166301000D01;8;28/10/2007;05/11/2007;2;1;__;006;Royaume Uni;0;0;0;1.11;3;2;8;6.61;642;3;1740;;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49141;244900015;256;7;non montagne;non littoral;;;;;;;;;;;;;111;B;;
52166401000;5216640100002;52;49;20/11/2007;2972.8545748;11891.418299;52166401000D01;2;15/11/2007;17/11/2007;1;2;79;001;France;0;0;0;8.81;1;2;4;3.32;107;2;240;255;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49141;244900015;256;7;non montagne;non littoral;Commune monopolarisée;01;commune rurale;5412;79202;79GATI;79315;;;;non montagne;non littoral;111;B;212;R
52166401000;5216640100002;52;49;20/11/2007;3611.5570732;14446.228293;52166401000D02;2;29/10/2007;31/10/2007;1;2;79;001;France;0;0;0;8.81;1;2;4;3.32;107;2;240;255;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49141;244900015;256;7;non montagne;non littoral;Commune monopolarisée;01;commune rurale;5412;79202;79GATI;79315;;;;non montagne;non littoral;111;B;212;R
52166602000;5216660200002;52;49;09/11/2007;9604.2300765;38416.920306;52166602000D01;0;07/11/2007;07/11/2007;1;2;44;001;France;0;0;0;9.95;4;2;0;3.30;130;2;314;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49101;244900015;256;7;non montagne;non littoral;Pôle urbain;06;ville centre;5202;44184;;44398;244400644;76;87;non montagne;communes bord de mer;112;C;111;C
52166602000;5216660200002;52;49;09/11/2007;9604.2300765;38416.920306;52166602000D02;1;05/11/2007;06/11/2007;1;2;13;001;France;0;0;0;9.94;2;1;2;7.70;658;2;1600;335;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49101;244900015;256;7;non montagne;non littoral;Pôle urbain;06;ville centre;9349;13055;;13399;241300391;672;59;non montagne;communes bord de mer;112;C;111;C
52166602000;5216660200002;52;49;09/11/2007;9604.2300765;38416.920306;52166602000D03;3;01/11/2007;04/11/2007;2;2;29;001;France;0;0;0;5.51;1;2;6;3.31;272;2;600;360;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49101;244900015;256;7;non montagne;non littoral;Pôle urbain;06;ville centre;5332;29232;29CORA;29498;242900728;46;77;non montagne;non littoral;112;C;111;C
52166602000;5216660200002;52;49;09/11/2007;9671.7401954;38686.960782;52166602000D04;0;29/10/2007;29/10/2007;1;2;44;001;France;0;0;0;9.95;4;2;0;3.30;130;2;314;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49101;244900015;256;7;non montagne;non littoral;Pôle urbain;06;ville centre;5202;44184;;44398;244400644;76;87;non montagne;communes bord de mer;112;C;111;C
52166602000;5216660200002;52;49;09/11/2007;16505.40179;66021.60716;52166602000D05;1;15/10/2007;16/10/2007;1;2;35;001;France;0;0;0;9.94;4;2;2;3.30;110;2;400;810;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49101;244900015;256;7;non montagne;non littoral;Pôle urbain;05;banlieue;5341;35238;36RENN;35352;243500139;198;79;non montagne;non littoral;112;C;111;B
52166802000;5216680200002;52;49;14/01/2008;5116.3644208;20465.457683;52166802000D01;0;12/01/2008;12/01/2008;1;2;85;001;France;0;0;0;8.81;1;2;0;3.31;142;2;336;265;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49101;244900015;256;7;non montagne;non littoral;Espace à dominante rurale;00;ville centre;5216;85234;;85329;;;;non montagne;communes bord de mer;112;C;221;C
52166802000;5216680200002;52;49;14/01/2008;5529.0668214;22116.267285;52166802000D02;0;27/12/2007;27/12/2007;1;2;85;001;France;0;0;0;7.71;1;2;0;3.31;93;2;220;155;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49101;244900015;256;7;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;5214;85215;85BOVE;85225;;1002;;non montagne;non littoral;112;C;300;R
52167002000;5216700200002;52;49;03/01/2008;10320.748937;41282.995747;52167002000D01;6;23/12/2007;29/12/2007;1;2;81;001;France;0;0;0;5.51;1;2;6;3.32;437;2;1100;825;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49123;244901013;256;;non montagne;non littoral;Pôle urbain;02;ville centre;7303;81004;81ABAS;81196;;2482;4;non montagne;non littoral;111;B;111;C
52167405000;5216740500002;52;49;25/01/2008;19144.505962;76578.023847;52167405000D01;7;29/12/2007;05/01/2008;1;2;63;001;France;0;0;0;8.80;3;1;9;3.33;297;2;796;690;2;;1;1;1;1;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49123;244900015;256;7;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;8324;63165;63COMB;63218;246301071;2216;;montagne;non littoral;111;B;400;R
52167902000;5216790200002;52;49;07/01/2008;7172.8998157;28691.599263;52167902000D01;0;21/12/2007;21/12/2007;1;2;85;001;France;0;0;0;5.51;3;2;0;3.32;89;2;220;180;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49123;244900015;256;7;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;5215;85051;85SVEN;85105;;;;non montagne;non littoral;111;B;300;R
52167902000;5216790200002;52;49;07/01/2008;7530.6244034;30122.497613;52167902000D02;0;11/12/2007;11/12/2007;1;2;85;001;France;0;0;0;5.51;1;2;0;3.32;107;2;270;240;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49123;244900015;256;7;non montagne;non littoral;Pôle urbain;02;ville centre;5215;85092;85SVEN;85107;;;250;non montagne;non littoral;111;B;111;C
52168405000;5216840500002;52;49;16/01/2008;17732.14559;70928.582359;52168405000D01;1;05/01/2008;06/01/2008;1;2;53;001;France;0;0;0;5.51;1;2;6;3.31;96;2;240;210;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49136;244900015;256;7;non montagne;non littoral;Pôle urbain;02;ville centre;5209;53147;53HMAY;53399;245300371;93;248;non montagne;non littoral;111;B;111;C
52168405000;5216840500002;52;49;16/01/2008;20025.049571;80100.198282;52168405000D02;15;17/12/2007;01/01/2008;1;2;__;248;Sénégal;1;0;0;5.51;1;2;6;7.70;3964;2;10000;;2;;1;0;1;0;0;Pôle urbain;05;banlieue;5204;49007;49ANGE;49136;244900015;256;7;non montagne;non littoral;;;;;;;;;;;;;111;B;;
52168902000;5216890200001;52;72;05/09/2007;5111.2631374;20445.05255;52168902000D01;2;31/08/2007;02/09/2007;1;2;50;001;France;0;0;0;5.51;3;2;6;3.31;216;2;600;450;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5210;72181;72MANC;72334;247200553;289;331;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2504;50129;50COTE;50250;245000344;259;;non montagne;non littoral;111;B;112;R
52168902000;5216890200001;52;72;05/09/2007;5735.5384137;22942.153655;52168902000D02;2;11/08/2007;13/08/2007;1;2;50;001;France;0;0;0;5.51;3;2;6;3.31;216;2;600;450;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5210;72181;72MANC;72334;247200553;289;331;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2504;50129;50COTE;50250;245000344;259;;non montagne;non littoral;111;B;112;R
52169102000;5216910200002;52;72;05/09/2007;4892.5247641;19570.099056;52169102000D01;1;01/09/2007;02/09/2007;1;2;49;001;France;0;0;0;5.51;1;2;;3.32;134;2;350;300;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5210;72181;72MANC;72334;247200553;289;331;non montagne;non littoral;Pôle urbain;02;ville isolée;5205;49099;;49297;244900700;257;38;non montagne;non littoral;111;B;111;C
52169102000;5216910200002;52;72;05/09/2007;7400.3333685;29601.333474;52169102000D02;15;05/08/2007;20/08/2007;2;1;__;092;Croatie;0;0;0;8.80;1;2;2;7.70;1524;3;3220;;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5210;72181;72MANC;72334;247200553;289;331;non montagne;non littoral;;;;;;;;;;;;;111;B;;
52169803000;5216980300002;52;72;12/09/2007;9023.8378901;36095.35156;52169803000D01;15;10/08/2007;25/08/2007;2;2;__;011;Espagne;0;0;0;8.82;1;1;6;3.33;1080;4;3120;;2;;1;1;1;1;0;Pôle urbain;05;banlieue;5210;72181;72MANC;72340;247200132;289;58;non montagne;non littoral;;;;;;;;;;;;;111;B;;
52170002000;5217000200001;52;72;25/09/2007;5382.2981433;21529.192573;52170002000D01;5;20/09/2007;25/09/2007;1;2;85;001;France;0;0;0;8.82;1;2;10;3.31;221;2;600;360;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5210;72181;72MANC;72337;247200421;289;311;non montagne;non littoral;Espace à dominante rurale;00;ville isolée;5216;85226;;85326;;1950;;non montagne;communes bord de mer;111;B;300;C
52170102000;5217010200002;52;72;24/09/2007;7647.7964445;30591.185778;52170102000D01;4;27/08/2007;31/08/2007;1;2;35;001;France;0;0;0;5.51;4;2;6;3.30;154;2;380;;2;;2;0;0;0;0;Pôle urbain;05;banlieue;5210;72181;72MANC;72337;247200421;289;311;non montagne;non littoral;Commune monopolarisée;04;commune rurale;5341;35085;35SAMA;35317;243500733;610;;non montagne;non littoral;111;B;112;R
52170405000;5217040500001;52;72;14/09/2007;24560.490912;98241.963648;52170405000D01;0;25/08/2007;25/08/2007;1;2;14;001;France;0;0;0;x.xx;2;2;0;3.33;158;2;388;360;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;02;ville centre;2502;14333;14AUGE;14319;241400886;187;180;non montagne;communes bord de mer;111;C;211;C
52170405000;5217040500001;52;72;14/09/2007;22952.274221;91809.096883;52170405000D02;0;17/08/2007;17/08/2007;1;2;14;001;France;0;0;0;x.xx;2;2;0;3.33;158;2;388;360;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;02;ville centre;2502;14333;14AUGE;14319;241400886;187;180;non montagne;communes bord de mer;111;C;211;C
52170801000;5217080100001;52;72;14/09/2007;5364.6331298;21458.532519;52170801000D01;27;10/08/2007;06/09/2007;1;2;56;001;France;0;0;0;8.81;1;2;3;3.31;212;2;500;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;5352;56143;56VANN;56321;245600457;;;non montagne;communes bord de mer;111;C;300;R
52171002000;5217100200001;52;72;05/09/2007;23505.433541;94021.734165;52171002000D01;21;04/08/2007;25/08/2007;2;2;__;005;Italie;0;0;0;8.80;1;2;2;3.31;1390;4;3410;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;;;;;;;;;;;;;111;C;;
52171101000;5217110100002;52;72;14/09/2007;7848.7099213;31394.839685;52171101000D01;2;02/09/2007;04/09/2007;1;2;37;001;France;0;0;0;5.51;1;2;6;3.32;103;2;270;240;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2443;37132;37TOCS;37313;243700465;61;;non montagne;non littoral;111;C;112;R
52171302000;5217130200002;52;72;05/09/2007;19652.728014;78610.912057;52171302000D01;3;16/08/2007;19/08/2007;1;2;72;001;France;0;0;0;8.81;1;2;;6.61;215;2;500;170;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Commune multipolarisée;03;ville centre;5202;44211;;44313;244400610;951;286;non montagne;communes bord de mer;111;C;112;C
52171502000;5217150200002;52;72;13/11/2007;4330.6301962;17322.520785;52171502000D01;1;02/11/2007;03/11/2007;1;2;21;001;France;0;0;0;7.71;1;2;6;3.31;364;2;950;780;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;02;ville isolée;2666;21054;21BEAU;21198;200006682;;104;non montagne;non littoral;111;C;111;I
52171502000;5217150200002;52;72;13/11/2007;6745.3844073;26981.537629;52171502000D02;4;24/10/2007;28/10/2007;1;2;__;006;Royaume Uni;0;0;0;7.71;1;2;6;7.70;648;2;3000;;2;;1;0;0;0;1;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;;;;;;;;;;;;;111;C;;
52171502000;5217150200002;52;72;13/11/2007;4804.7505986;19219.002394;52171502000D03;52;27/08/2007;18/10/2007;2;2;__;011;Espagne;0;0;0;8.82;3;2;10;3.31;1159;9;3357;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;;;;;;;;;;;;;111;C;;
52171602000;5217160200003;52;72;21/11/2007;36693.805969;146775.22387;52171602000D01;4;03/11/2007;07/11/2007;1;2;85;001;France;0;0;0;8.82;2;2;6;3.32;224;2;600;840;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;02;ville centre;5216;85194;;85324;;1006;192;non montagne;communes bord de mer;111;C;111;C
52171702000;5217170200001;52;72;26/11/2007;3586.9444529;14347.777812;52171702000D01;1;24/11/2007;25/11/2007;1;2;56;001;France;0;0;0;5.52;1;2;6;3.31;208;2;520;435;2;;1;0;1;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;5352;56143;56VANN;56321;245600457;;;non montagne;communes bord de mer;111;C;300;R
52172102000;5217210200001;52;72;09/11/2007;8698.4199341;34793.679736;52172102000D01;7;11/10/2007;18/10/2007;2;2;30;001;France;0;0;0;5.51;1;1;6;3.31;514;3;1460;;2;;1;0;1;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;9105;30269;;30325;243000767;;;montagne;non littoral;111;C;400;R
52172302000;5217230200001;52;72;10/12/2007;2394.5699634;9578.2798536;52172302000D01;21;04/11/2007;25/11/2007;2;2;__;696;Cambodge;3;0;0;5.51;3;2;2;7.70;10113;5;12710;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;;;;;;;;;;;;;111;C;;
52172802000;5217280200001;52;72;27/11/2007;25974.104022;103896.41609;52172802000D01;2;09/11/2007;11/11/2007;1;2;22;001;France;0;0;0;5.51;4;2;6;6.61;220;2;500;450;2;;1;0;1;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;02;ville isolée;5354;22136;22CENB;22422;242200657;;;non montagne;non littoral;111;C;211;I
52172902000;5217290200001;52;72;20/11/2007;5511.6447568;22046.579027;52172902000D01;2;04/11/2007;06/11/2007;1;2;75;001;France;0;0;0;5.51;4;2;6;6.63;185;2;400;195;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;C;113;C
52173002000;5217300200001;52;72;28/11/2007;2943.145961;11772.583844;52173002000D01;5;02/11/2007;07/11/2007;1;2;18;001;France;0;0;0;5.52;4;2;6;3.30;196;2;440;390;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Commune monopolarisée;04;commune rurale;2411;18033;18BOUR;18101;241800507;238;24;non montagne;non littoral;111;C;112;R
52173202000;5217320200001;52;72;19/11/2007;6928.7049941;27714.819976;52173202000D01;2;14/11/2007;16/11/2007;1;2;75;001;France;0;0;0;5.52;4;2;6;6.61;187;2;400;480;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;C;113;C
52173202000;5217320200001;52;72;19/11/2007;7129.584275;28518.3371;52173202000D02;0;10/11/2007;10/11/2007;1;2;49;001;France;0;0;0;7.75;2;2;0;3.31;82;2;200;120;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;06;ville centre;5204;49007;49ANGE;49198;244900015;256;7;non montagne;non littoral;111;C;111;C
52173202000;5217320200001;52;72;19/11/2007;7385.0148439;29540.059376;52173202000D03;4;01/11/2007;05/11/2007;2;2;47;001;France;0;0;0;5.51;2;2;6;6.61;422;3;1180;645;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;02;ville centre;7210;47001;47AGEN;47199;244701421;254;1;non montagne;non littoral;111;C;111;C
52174002000;5217400200002;52;72;25/01/2008;7673.3644348;30693.457739;52174002000D02;1;17/01/2008;18/01/2008;1;2;35;001;France;0;0;0;9.94;4;2;2;3.30;141;2;440;240;2;;1;1;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;06;ville centre;5341;35238;36RENN;35398;243500139;198;79;non montagne;non littoral;111;C;111;C
52174002000;5217400200002;52;72;25/01/2008;8013.6273063;32054.509225;52174002000D03;0;16/01/2008;16/01/2008;1;2;75;001;France;0;0;0;9.92;2;2;0;6.60;189;2;448;420;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Pôle urbain;09;ville centre;1131;75056;;75199;;;;non montagne;non littoral;111;C;113;C
52174002000;5217400200002;52;72;25/01/2008;8050.7560449;32203.02418;52174002000D04;3;08/01/2008;11/01/2008;1;2;__;212;Tunisie;1;0;0;9.94;2;2;2;7.70;1493;2;5000;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;;;;;;;;;;;;;111;C;;
52174002000;5217400200002;52;72;25/01/2008;7682.5188657;30730.075463;52174002000D05;14;21/12/2007;04/01/2008;2;2;__;212;Tunisie;1;0;0;8.82;1;2;2;7.70;1493;5;4752;;1;1;1;0;1;0;1;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;;;;;;;;;;;;;111;C;;
52174201000;5217420100001;52;72;21/01/2008;9537.6171636;38150.468654;52174201000D01;15;22/12/2007;06/01/2008;1;2;39;001;France;0;0;0;5.51;3;2;6;6.63;461;2;1000;;2;;2;0;0;0;0;Pôle urbain;06;ville centre;5210;72181;72MANC;72399;247200132;289;58;non montagne;non littoral;Espace à dominante rurale;00;commune rurale;4313;39487;39HTJU;39328;243900610;;;montagne;non littoral;111;C;400;R
