NOM_COM,INSEE_COM,POPULATION,surface,r,distance_interne,x,y
Saint-Aubin-sur-Scie,76565,1081,7.825,0.890,0.806,561,6980
Martin-Église,76414,1568,9.661,0.989,0.895,565,6983
Torcy-le-Petit,76698,481,3.709,0.613,0.555,568,6970
Saint-Saire,76649,628,13.353,1.163,1.053,592,6956
Ambrumesnil,76004,480,5.259,0.730,0.661,555,6974
Manéhouville,76405,227,4.339,0.663,0.600,560,6971
Saint-Nicolas-d'Aliermont,76624,3694,15.546,1.255,1.136,571,6978
Bacqueville-en-Caux,76051,1897,12.180,1.111,1.006,554,6965
Ardouval,76024,164,10.392,1.026,0.929,575,6960
Ventes-Saint-Rémy,76733,226,6.122,0.788,0.713,578,6960
Heugleville-sur-Scie,76360,640,13.372,1.164,1.054,560,6961
Bracquetuit,76138,340,8.454,0.926,0.838,566,6954
Sainte-Geneviève,76578,273,14.257,1.202,1.088,590,6953
Mesnières-en-Bray,76427,954,15.037,1.234,1.117,585,6966
Lucy,76399,185,9.579,0.985,0.892,589,6967
Vassonville,76723,445,5.606,0.754,0.683,560,6955
Pommeréval,76506,450,7.634,0.879,0.796,579,6960
Quièvrecourt,76516,449,4.027,0.639,0.579,587,6959
Muchedent,76458,132,7.125,0.850,0.770,568,6965
Saint-Hellier,76588,450,14.161,1.198,1.085,568,6963
Rocquemont,76532,810,12.336,1.118,1.012,576,6945
Les Grandes-Ventes,76321,1833,24.829,1.586,1.436,574,6967
Les Cent-Acres,76168,64,5.131,0.721,0.653,565,6966
Maucomble,76417,411,5.091,0.718,0.650,579,6957
Fresles,76283,235,10.924,1.052,0.952,580,6964
Rosay,76538,267,10.516,1.032,0.934,571,6955
Le Catelier,76162,255,3.913,0.630,0.570,568,6963
Bosc-Bérenger,76119,182,3.440,0.590,0.534,575,6950
La Houssaye-Béranger,76369,535,8.138,0.908,0.822,562,6948
Grugny,76331,1004,3.183,0.568,0.514,564,6947
Saint-Martin-l'Hortier,76620,276,5.828,0.768,0.695,587,6963
Gonneville-sur-Scie,76308,462,8.615,0.934,0.846,560,6965
Mesnil-Follemprise,76430,132,7.526,0.873,0.790,579,6963
Saint-Martin-Osmonville,76621,1163,21.300,1.469,1.330,574,6949
Lencloître,86128,2457,19.016,1.388,1.257,491,6638
Sommery,76678,809,21.384,1.472,1.333,587,6948
Roncherolles-en-Bray,76535,488,14.550,1.214,1.099,592,6945
Bures-en-Bray,76148,320,10.904,1.051,0.952,581,6964
Notre-Dame-du-Parc,76478,162,3.001,0.551,0.499,566,6963
Massy,76415,350,11.241,1.067,0.966,584,6954
Bellencombre,76070,678,12.857,1.141,1.033,570,6959
Neufbosc,76461,398,5.165,0.723,0.655,582,6952
Montérolier,76445,596,11.778,1.092,0.989,582,6950
Vieux-Manoir,76738,738,8.114,0.907,0.821,574,6941
Saint-Denis-sur-Scie,76574,670,8.559,0.931,0.843,565,6957
Saint-Maclou-de-Folleville,76602,639,13.166,1.155,1.046,565,6957
Cottévrard,76188,467,7.895,0.894,0.809,570,6952
Esclavelles,76244,380,10.138,1.014,0.918,581,6955
Saint-Crespin,76570,289,6.485,0.811,0.734,563,6966
Esteville,76247,506,5.314,0.734,0.665,571,6948
Saint-Saëns,76648,2450,26.117,1.627,1.473,579,6958
Fontaine-en-Bray,76269,178,6.050,0.783,0.709,588,6955
Romilly-sur-Andelle,27493,3237,8.552,0.931,0.843,573,6915
Néris-les-Bains,3195,2603,33.051,1.830,1.657,678,6575
Saint-Denis-le-Thiboult,76573,507,10.384,1.026,0.929,580,6928
Darnétal,76212,9634,4.903,0.705,0.638,568,6928
Claville-Motteville,76177,278,9.303,0.971,0.879,570,6946
Bihorel,76095,8301,2.507,0.504,0.456,566,6932
Bourg-Beaudouin,27104,714,5.306,0.733,0.664,576,6921
Mauquenchy,76420,348,12.744,1.136,1.029,587,6948
Le Héron,76358,255,10.846,1.048,0.949,582,6935
Sainte-Croix-sur-Buchy,76571,694,13.743,1.180,1.068,583,6941
Sotteville-sous-le-Val,76682,805,5.022,0.713,0.646,564,6916
Rosay-sur-Lieure,27496,537,8.147,0.909,0.823,585,6922
Vatteville,27673,183,4.323,0.662,0.599,574,6911
Montmain,76448,1333,6.062,0.784,0.710,571,6924
Quévreville-la-Poterie,76514,975,4.725,0.692,0.627,567,6920
Belbeuf,76069,2130,6.532,0.814,0.737,564,6921
Ymare,76753,1157,3.986,0.636,0.576,568,6918
La Neuville-Chant-d'Oisel,76464,2231,22.161,1.498,1.356,570,6918
Vascœuil,27672,353,7.472,0.870,0.788,583,6930
Saint-Jacques-sur-Darnétal,76591,2710,16.738,1.302,1.179,569,6927
Montvicq,3189,716,10.159,1.015,0.919,689,6579
Tourville-la-Rivière,76705,2508,8.071,0.904,0.818,564,6919
Saint-Léger-du-Bourg-Denis,76599,3402,2.833,0.536,0.485,565,6928
La Haye,76352,378,6.739,0.826,0.748,589,6929
Montville,76452,4857,10.760,1.044,0.945,559,6942
Les Authieux-sur-le-Port-Saint-Ouen,76039,1254,4.532,0.678,0.614,565,6916
Igoville,27348,1753,5.675,0.758,0.686,564,6914
Bois-d'Ennebourg,76106,566,7.099,0.848,0.768,572,6926
Martainville-Épreville,76412,701,7.618,0.879,0.796,575,6927
Bosc-Bordel,76120,453,11.990,1.102,0.998,583,6947
Fontaine-sous-Préaux,76273,507,3.557,0.600,0.543,568,6935
Bonsecours,76103,6473,3.753,0.617,0.559,563,6926
Ménesqueville,27396,467,4.153,0.649,0.588,586,6919
Saint-Étienne-du-Rouvray,76575,28696,18.297,1.362,1.233,564,6921
Rouvray-Catillon,76544,225,12.317,1.117,1.011,588,6944
Clères,76179,1366,11.463,1.078,0.976,562,6948
Rebets,76521,146,3.701,0.612,0.554,585,6937
Pont-Saint-Pierre,27470,1163,6.969,0.840,0.761,574,6919
Catenay,76163,684,5.887,0.772,0.699,580,6938
Saint-Aubin-Celloville,76558,998,6.706,0.824,0.746,567,6920
Servaville-Salmonville,76673,1120,7.937,0.897,0.812,573,6932
Charleval,27151,1803,14.140,1.197,1.084,581,6920
Alizay,27008,1515,8.666,0.937,0.848,566,6913
Amfreville-la-Mi-Voie,76005,3222,3.961,0.634,0.574,564,6923
Douville-sur-Andelle,27205,440,4.553,0.679,0.615,576,6915
Préaux,76509,1807,19.164,1.393,1.261,573,6932
Bois-l'Évêque,76111,531,7.335,0.862,0.780,571,6931
Boos,76116,3754,14.127,1.196,1.083,572,6924
Perriers-sur-Andelle,27453,1820,11.285,1.069,0.968,580,6923
Criquebeuf-sur-Seine,27188,1412,14.662,1.219,1.104,560,6914
Radepont,27487,655,15.803,1.265,1.145,576,6920
Mont-Cauvaire,76443,691,9.130,0.962,0.871,561,6942
Ernemont-sur-Buchy,76243,295,4.068,0.642,0.581,580,6939
Fontaine-le-Bourg,76271,1734,12.254,1.114,1.009,563,6941
Letteguives,27366,201,4.092,0.644,0.583,579,6925
Isneauville,76377,2887,8.073,0.904,0.818,565,6934
Rouen,76540,110117,21.407,1.473,1.334,565,6931
Gouy,76313,828,5.045,0.715,0.647,564,6920
Pîtres,27458,2454,10.971,1.054,0.954,570,6913
Cuverville,27194,246,6.184,0.792,0.717,581,6909
Écouis,27214,822,13.204,1.157,1.048,583,6913
Vandrimare,27670,959,6.496,0.811,0.734,582,6922
Bosc-Guérard-Saint-Adrien,76123,924,10.415,1.027,0.930,562,6938
Saint-Aubin-Épinay,76560,1036,9.780,0.995,0.901,572,6927
Nolléval,76469,448,9.988,1.006,0.911,588,6932
Le Mesnil-Esnard,76429,7978,5.219,0.727,0.658,566,6926
Le Theil-en-Auge,14687,182,2.801,0.533,0.483,500,6919
Saint-Martin-du-Vivier,76617,1644,5.027,0.714,0.646,566,6930
Nébian,34180,1395,9.890,1.001,0.906,733,6278
Buchy,76146,2731,26.375,1.635,1.480,575,6943
Elbeuf-sur-Andelle,76230,474,5.988,0.779,0.705,581,6933
La Hallotière,76338,218,3.714,0.613,0.555,591,6937
Saint-Germain-sous-Cailly,76583,342,4.035,0.639,0.579,571,6946
Quincampoix,76517,2947,20.599,1.445,1.308,564,6937
Le Tronquay,27664,510,19.139,1.393,1.261,585,6930
Val d'Orger,27294,990,10.991,1.055,0.955,582,6918
Morville-sur-Andelle,76455,343,5.128,0.721,0.653,588,6933
Lisors,27370,350,10.832,1.048,0.949,591,6921
Les Hogues,27338,626,11.736,1.090,0.987,587,6925
Bosc-Édeline,76121,358,6.253,0.796,0.721,587,6945
Blainville-Crevon,76100,1212,14.779,1.224,1.108,579,6933
Saint-Georges-sur-Fontaine,76580,918,9.196,0.965,0.874,569,6939
Renneville,27488,198,6.295,0.799,0.723,578,6925
Croisy-sur-Andelle,76201,564,3.750,0.616,0.558,585,6931
Le Pin,14504,812,11.597,1.084,0.981,505,6906
Genneville,14299,809,9.498,0.981,0.888,504,6922
Fauguernon,14260,248,7.623,0.879,0.796,503,6902
Argueil,76025,341,6.962,0.840,0.761,592,6940
Le Brévedent,14104,173,4.472,0.673,0.609,504,6907
Fleury-la-Forêt,27245,266,7.876,0.893,0.809,597,6928
Saint-Benoît-d'Hébertot,14563,422,7.195,0.854,0.773,504,6916
Doyet,3104,1193,27.768,1.677,1.518,681,6583
La Rivière-Saint-Sauveur,14536,2515,5.443,0.743,0.673,501,6924
Mortemer,76454,83,8.947,0.952,0.862,594,6959
Bézu-la-Forêt,27066,307,9.000,0.955,0.865,602,6923
La Feuillie,76263,1301,39.758,2.007,1.817,588,6931
Mesnil-Mauger,76432,248,8.373,0.921,0.834,593,6954
Flamets-Frétils,76265,163,12.302,1.116,1.010,598,6962
Auvilliers,76042,103,4.859,0.702,0.636,596,6965
Bézancourt,76093,350,17.707,1.339,1.212,597,6927
Graval,76323,149,3.966,0.634,0.574,595,6958
La Ferté-Saint-Samson,76261,470,19.046,1.389,1.258,593,6946
Beaussault,76065,411,18.481,1.368,1.239,596,6954
Beauvoir-en-Lyons,76067,627,33.697,1.848,1.673,602,6931
Lorleau,27373,143,12.321,1.117,1.011,591,6928
Hodeng-Hodenger,76364,280,11.642,1.086,0.983,596,6937
Compainville,76185,183,6.441,0.808,0.732,596,6950
Beaubec-la-Rosière,76060,500,13.040,1.149,1.040,590,6953
Lyons-la-Forêt,27377,729,27.097,1.657,1.500,585,6922
Serqueux,76672,999,5.749,0.763,0.691,595,6950
Sainte-Beuve-en-Rivière,76567,182,11.640,1.086,0.983,596,6966
Brémontier-Merval,76142,461,17.217,1.321,1.196,603,6936
Beauficel-en-Lyons,27048,190,7.193,0.854,0.773,594,6924
Le Thil-Riberpré,76691,219,10.099,1.012,0.916,600,6950
Le Mesnil-Lieubray,76431,101,5.922,0.775,0.702,590,6936
Bosquentin,27094,128,6.948,0.839,0.760,599,6922
La Bellière,76074,56,4.554,0.679,0.615,600,6947
Nesle-Hodeng,76459,349,15.727,1.262,1.143,593,6954
Bouelles,76130,274,7.972,0.899,0.814,591,6961
Sauvagny,3269,92,19.426,1.403,1.270,688,6594
Bosgouet,27091,685,9.560,0.984,0.891,545,6921
Caumont,27133,1035,6.077,0.785,0.711,549,6923
Barneville-sur-Seine,27039,506,8.814,0.945,0.856,541,6924
Amfreville-Saint-Amand,27011,1208,9.674,0.990,0.896,551,6905
La Londe,76391,2322,30.922,1.770,1.603,552,6912
Mauny,76419,176,10.129,1.013,0.917,547,6921
Grand Bourgtheroulde,27105,3723,19.708,1.413,1.279,542,6916
Les Monts du Roumois,27062,1561,23.944,1.558,1.411,542,6907
Bosroumois,27090,3565,13.387,1.165,1.055,550,6910
Yville-sur-Seine,76759,457,7.730,0.885,0.801,548,6927
Saint-Pierre-du-Bosguérard,27595,1043,10.224,1.018,0.922,549,6909
Murat,3191,295,20.300,1.434,1.298,691,6587
Saint-Ouen-de-Thouberville,27580,2375,6.377,0.804,0.728,549,6919
Chamberet,19036,1367,70.523,2.673,2.420,596,6502
Rempnat,87123,147,21.168,1.465,1.326,614,6512
Peyrat-le-Château,87117,983,55.024,2.361,2.138,605,6531
La Crouzille,63130,268,18.681,1.376,1.246,683,6563
Eymoutiers,87064,2061,70.629,2.675,2.422,600,6515
Beaumont-du-Lac,87009,149,27.491,1.669,1.511,615,6520
Nedde,87104,469,53.068,2.319,2.100,612,6518
Chappes,3058,220,18.637,1.374,1.244,698,6589
Saint-Pardoux-Morterolles,23227,204,36.641,1.927,1.745,612,6539
Gouttières,63171,352,25.833,1.618,1.465,683,6556
Anduze,30010,3484,14.607,1.217,1.102,776,6330
L'Église-aux-Bois,19074,56,16.369,1.288,1.166,609,6508
Pontgibaud,63285,755,4.599,0.683,0.618,687,6523
Sainte-Christine,63329,131,12.909,1.144,1.036,689,6551
Montfermy,63238,227,14.277,1.203,1.089,683,6527
Murat-le-Quaire,63246,476,11.690,1.088,0.985,682,6499
Perpezat,63274,427,36.490,1.923,1.741,680,6513
Les Ancizes-Comps,63004,1568,22.088,1.496,1.355,685,6541
Louroux-de-Beaune,3151,170,10.757,1.044,0.945,691,6578
Saint-Pierre-Roche,63386,447,16.886,1.308,1.184,682,6514
Queuille,63294,270,10.139,1.014,0.918,685,6541
Teilhet,63428,297,18.966,1.386,1.255,688,6558
Buxières-les-Mines,3046,1059,47.731,2.199,1.991,699,6593
Deneuille-les-Mines,3097,362,25.138,1.596,1.445,679,6585
Ceyssat,63071,692,30.398,1.755,1.589,695,6522
Charensat,63094,508,46.878,2.179,1.973,676,6537
Pionsat,63281,1100,24.898,1.588,1.438,677,6554
Nades,3192,152,8.414,0.923,0.836,697,6559
Manzat,63206,1369,39.030,1.989,1.801,699,6540
Ayat-sur-Sioule,63025,147,14.298,1.204,1.090,692,6553
Vernusse,3308,155,19.696,1.413,1.279,696,6571
Blomard,3032,237,22.508,1.510,1.367,701,6578
Saint-Jacques-d'Ambur,63363,274,21.402,1.473,1.334,681,6530
Biollet,63041,334,23.558,1.545,1.399,679,6546
Buxières-sous-Montaigut,63062,238,10.999,1.056,0.956,685,6566
Malicorne,3159,806,11.967,1.101,0.997,679,6578
Saint-Gal-sur-Sioule,63344,137,9.540,0.983,0.890,698,6558
Roche-d'Agoux,63304,103,5.573,0.751,0.680,673,6548
Heume-l'Église,63176,107,15.279,1.244,1.126,680,6513
Villefranche-d'Allier,3315,1352,39.960,2.012,1.822,684,6590
Hyds,3129,321,18.808,1.380,1.249,686,6571
Briffons,63053,271,40.595,2.028,1.836,671,6514
Haut-Bocage,3158,892,70.250,2.668,2.416,682,6592
Bézenet,3027,974,10.003,1.007,0.912,689,6579
Saint-Georges-de-Mons,63349,1976,34.322,1.865,1.689,688,6535
Prondines,63289,258,30.730,1.765,1.598,675,6521
Saint-Gervais-d'Auvergne,63354,1323,47.817,2.201,1.993,687,6544
Cosne-d'Allier,3084,2046,25.268,1.600,1.449,691,6597
Colombier,3081,332,13.007,1.148,1.039,686,6572
Miremont,63228,300,37.930,1.960,1.775,680,6531
Saint-Angel,63318,410,18.056,1.353,1.225,693,6547
Tortezais,3285,175,24.290,1.569,1.421,691,6597
Montaigut,63233,987,8.245,0.914,0.828,683,6563
Saint-Sauves-d'Auvergne,63397,1128,50.119,2.253,2.040,671,6502
Aigurande,36001,1435,28.010,1.685,1.526,616,6594
Montmarault,3186,1520,9.085,0.959,0.868,696,6578
La Cellette,63067,170,11.079,1.059,0.959,679,6553
Lourdoueix-Saint-Michel,36099,323,19.878,1.419,1.285,604,6595
Montchevrier,36126,454,35.051,1.885,1.707,608,6596
Méasnes,23130,550,27.661,1.674,1.516,604,6595
Lourdoueix-Saint-Pierre,23112,776,44.710,2.128,1.927,607,6584
Crozon-sur-Vauvre,36061,346,27.972,1.683,1.524,616,6594
Chambon-Sainte-Croix,23044,76,6.702,0.824,0.746,604,6584
Champsanglard,23049,246,13.643,1.176,1.065,617,6577
Roches,23162,367,25.469,1.606,1.454,623,6572
Jouillat,23101,412,22.355,1.505,1.363,615,6573
Le Bourg-d'Hem,23029,209,15.583,1.257,1.138,610,6577
Moutier-d'Ahun,23138,180,9.978,1.005,0.910,629,6554
Châtelus-Malvaleix,23057,569,15.113,1.237,1.120,623,6580
Mazeirat,23128,135,7.894,0.894,0.809,622,6562
Vidaillat,23260,156,23.593,1.546,1.400,613,6544
Chard,23053,206,14.248,1.202,1.088,663,6538
Auge,23009,100,10.013,1.007,0.912,650,6573
Gouzon,23093,1587,50.670,2.266,2.052,637,6561
Soumans,23174,611,36.784,1.931,1.748,645,6576
Ladapeyre,23102,350,31.506,1.787,1.618,629,6568
Saint-Amand,23180,498,8.004,0.901,0.816,639,6540
Chénérailles,23061,763,7.799,0.889,0.805,637,6555
Banize,23016,189,15.336,1.247,1.129,619,6538
Toulx-Sainte-Croix,23254,265,35.182,1.888,1.709,639,6573
Sainte-Thérence,3261,188,13.118,1.153,1.044,666,6574
Saint-Loup,23209,182,18.886,1.383,1.252,647,6559
Pionnat,23154,769,42.622,2.078,1.881,628,6568
Saint-Hilaire-le-Château,23202,234,19.598,1.409,1.276,617,6541
Saint-Hilaire-la-Plaine,23201,210,11.373,1.073,0.972,621,6556
Jalesches,23098,89,8.651,0.936,0.847,628,6576
Prémilhat,3211,2439,21.131,1.463,1.325,664,6582
Verneiges,23259,111,7.650,0.880,0.797,650,6576
Évaux-les-Bains,23076,1386,45.375,2.144,1.941,662,6559
Lamaids,3136,218,7.729,0.885,0.801,657,6577
Chambon-sur-Voueize,23045,911,33.883,1.853,1.678,652,6567
Puy-Malsignat,23159,165,12.676,1.133,1.026,641,6548
Trois-Fonds,23255,121,9.664,0.990,0.896,641,6573
Champagnat,23048,465,28.757,1.707,1.546,644,6544
Fernoël,63159,130,14.594,1.216,1.101,656,6521
Vigeville,23262,167,7.445,0.869,0.787,627,6561
Chamberaud,23043,102,7.320,0.861,0.780,624,6549
Saint-Laurent,23206,689,12.973,1.146,1.038,618,6561
Peyrat-la-Nonière,23151,424,41.405,2.048,1.854,643,6550
Saint-Avit-le-Pauvre,23183,78,4.941,0.708,0.641,627,6546
Blaudeix,23023,96,7.030,0.844,0.764,629,6568
Peyrabout,23150,152,9.000,0.955,0.865,615,6555
Ahun,23001,1438,34.022,1.857,1.681,626,6558
Glénic,23092,661,27.411,1.667,1.509,622,6572
Alleyrat,23003,144,9.492,0.981,0.888,633,6545
Bellegarde-en-Marche,23020,408,3.158,0.566,0.512,644,6543
Saint-Michel-de-Veisse,23222,163,15.579,1.256,1.137,625,6539
Mautes,23127,216,22.652,1.515,1.372,652,6540
La Chaussade,23059,111,7.203,0.854,0.773,644,6544
La Celle-sous-Gouzon,23040,149,14.192,1.199,1.086,637,6570
La Celle,63064,86,15.838,1.267,1.147,657,6530
Montel-de-Gelat,63237,443,25.200,1.598,1.447,668,6535
Saint-Maixant,23210,239,13.872,1.186,1.074,638,6546
Lupersat,23113,312,32.835,1.824,1.651,650,6540
Clugnat,23064,648,42.792,2.082,1.885,630,6572
Saint-Alpinien,23179,274,15.199,1.241,1.124,639,6539
Brousse,23034,27,3.686,0.611,0.553,658,6540
Parsac-Rimondeix,23149,695,47.472,2.193,1.986,629,6568
Aydat,63026,2337,50.605,2.264,2.050,696,6512
Saint-Sulpice-les-Champs,23246,357,21.706,1.483,1.343,621,6541
Villebret,3314,1319,15.521,1.254,1.135,669,6577
Mazirat,3167,281,20.381,1.437,1.301,663,6571
Guéret,23096,13275,26.029,1.624,1.470,612,6559
Lioux-les-Monges,23110,56,7.430,0.868,0.786,657,6536
La Saunière,23169,609,7.504,0.872,0.790,620,6560
Lignerolles,3145,748,11.730,1.090,0.987,667,6574
Saint-Yrieix-les-Bois,23250,286,15.993,1.273,1.153,620,6558
Jarnages,23100,470,9.167,0.964,0.873,628,6568
Viam,19284,100,31.781,1.794,1.624,610,6503
Mainsat,23116,574,34.852,1.879,1.701,655,6548
Lavaufranche,23104,248,16.184,1.281,1.160,645,6582
Châtelard,23055,31,2.467,0.500,0.453,659,6539
Fontanières,23083,252,15.893,1.269,1.149,665,6558
Rougnat,23164,498,41.575,2.052,1.858,659,6553
Auzances,23013,1239,7.126,0.850,0.770,663,6546
Terjat,3280,207,17.893,1.346,1.219,670,6571
Saint-Priest,23234,162,22.249,1.501,1.359,652,6559
La Petite-Marche,3206,182,15.031,1.234,1.117,666,6564
Sannat,23167,350,34.201,1.862,1.686,653,6554
Saint-Genest,3233,404,15.283,1.244,1.126,667,6574
Lavault-Sainte-Anne,3140,1170,9.078,0.959,0.868,672,6579
La Chapelle-Saint-Martial,23051,96,10.291,1.021,0.924,619,6548
Saint-Silvain-Bellegarde,23241,207,20.847,1.453,1.316,643,6541
Marcillat-en-Combraille,3161,898,35.603,1.899,1.719,674,6560
Cressat,23068,554,34.149,1.860,1.684,633,6563
Saint-Julien-la-Genête,23203,227,12.064,1.106,1.001,657,6561
Saint-Pardoux-le-Neuf,23228,188,7.522,0.873,0.790,640,6536
Saint-Georges-la-Pouge,23197,371,24.086,1.562,1.414,622,6546
Maisonnisses,23118,197,11.209,1.066,0.965,616,6554
Charron,23054,230,30.110,1.747,1.582,665,6555
Saint-Fiel,23195,1037,16.679,1.300,1.177,617,6568
Lavaveix-les-Mines,23105,682,4.642,0.686,0.621,629,6553
Sainte-Sévère-sur-Indre,36208,780,26.297,1.632,1.478,626,6597
Ajain,23002,1135,33.142,1.832,1.659,618,6567
Dontreix,23073,409,47.986,2.205,1.996,664,6547
Pierrefitte,23152,70,6.460,0.809,0.732,641,6559
Moutier-Malcard,23139,527,26.059,1.625,1.471,618,6591
Vergheas,63447,63,7.419,0.867,0.785,671,6549
La Pouge,23157,87,7.574,0.876,0.793,617,6544
Chambérat,3051,307,28.722,1.706,1.545,654,6593
Sous-Parsat,23175,114,9.319,0.972,0.880,620,6551
Saint-Sauvier,3259,354,31.750,1.794,1.624,649,6586
Saint-Silvain-Bas-le-Roc,23240,409,15.484,1.253,1.134,638,6580
Leyrat,23108,149,18.411,1.366,1.237,645,6588
Viplaix,3317,303,30.909,1.770,1.603,648,6597
Mortroux,23136,288,13.468,1.168,1.058,614,6589
Saint-Palais,3249,165,20.409,1.438,1.302,647,6598
Boussac,23031,1267,1.545,0.396,0.359,641,6583
Bétête,23022,364,28.396,1.696,1.536,632,6582
Vaux,3301,1096,18.054,1.352,1.224,666,6593
Saint-Victor,3262,2113,23.103,1.530,1.385,670,6590
Boussac-Bourg,23032,732,38.661,1.979,1.792,638,6589
La Chapelaude,3055,1002,28.620,1.703,1.542,664,6590
Désertines,3098,4387,8.267,0.915,0.828,670,6586
Saint-Martinien,3246,610,25.804,1.617,1.464,661,6582
Pouligny-Notre-Dame,36163,716,33.744,1.849,1.674,627,6601
Malleret-Boussac,23120,199,25.585,1.610,1.458,634,6586
La Forêt-du-Temple,23084,141,7.822,0.890,0.806,616,6594
Saint-Priest-la-Marche,18232,224,20.294,1.434,1.298,638,6592
Tercillat,23252,159,13.938,1.188,1.076,628,6592
Courçais,3088,330,26.849,1.649,1.493,655,6594
Reugny,3213,253,7.218,0.855,0.774,670,6598
Sazeray,36214,305,22.932,1.524,1.380,626,6597
Saint-Marien,23213,188,12.904,1.143,1.035,637,6592
La Cellette,23041,262,21.445,1.474,1.335,623,6593
Nouziers,23148,238,14.584,1.216,1.101,622,6590
La Villetelle,23266,169,16.142,1.279,1.158,649,6540
Flayat,23081,314,44.040,2.112,1.912,653,6526
Villosanges,63460,334,33.014,1.829,1.656,671,6538
Felletin,23079,1632,13.737,1.180,1.068,636,6529
Gentioux-Pigerolles,23090,418,79.797,2.843,2.574,620,6526
Saint-Georges-Nigremont,23198,121,19.105,1.391,1.259,646,6528
Condat-en-Combraille,63118,430,45.697,2.152,1.948,670,6527
Sauvagnat,63410,129,24.002,1.559,1.412,668,6516
Beissat,23019,25,14.673,1.219,1.104,642,6519
Saint-Frion,23196,257,18.759,1.379,1.249,642,6532
Poussanges,23158,152,23.368,1.539,1.393,640,6520
Vallière,23257,729,48.191,2.210,2.001,628,6537
Saint-Sulpice,63399,87,18.196,1.358,1.230,672,6504
Saint-Pardoux-d'Arnet,23226,170,16.407,1.289,1.167,644,6532
Basville,23017,161,22.620,1.514,1.371,652,6530
Croze,23071,202,22.154,1.498,1.356,637,6523
Malleret,23119,44,11.916,1.099,0.995,646,6521
Magnat-l'Étrange,23115,235,25.966,1.622,1.469,647,6521
Faux-la-Montagne,23077,413,48.399,2.214,2.005,621,6514
La Villeneuve,23265,66,4.493,0.675,0.611,656,6532
Saint-Marc-Ã -Frongier,23211,421,25.456,1.606,1.454,634,6536
Saint-Agnant-près-Crocq,23178,190,25.355,1.603,1.451,649,6527
Crocq,23069,397,14.052,1.193,1.080,650,6530
Saint-Marc-Ã -Loubaud,23212,137,20.366,1.436,1.300,624,6526
Tralaigues,63436,83,5.118,0.720,0.652,668,6535
Saint-Maurice-près-Crocq,23218,100,14.071,1.194,1.081,647,6526
Mérinchal,23131,738,45.033,2.136,1.934,659,6530
Royère-de-Vassivière,23165,571,80.703,2.860,2.589,611,6524
Serverette,48188,264,17.300,1.324,1.199,731,6397
Sainte-Feyre-la-Montagne,23194,133,6.781,0.829,0.751,641,6535
Néoux,23142,286,23.833,1.554,1.407,644,6532
Le Monteil-au-Vicomte,23134,202,14.491,1.212,1.097,619,6538
Giat,63165,826,48.123,2.208,1.999,658,6518
Clairavaux,23063,156,27.615,1.673,1.515,640,6520
Bugeat,19033,816,31.164,1.777,1.609,620,6504
Saint-Rémy,19238,224,30.993,1.772,1.604,643,6510
Saint-Pardoux-le-Vieux,19233,299,15.893,1.269,1.149,644,6497
Peyrelevade,19164,860,66.729,2.600,2.354,629,6516
Sornac,19261,767,59.464,2.455,2.223,635,6516
Saint-Setiers,19241,283,47.030,2.183,1.977,629,6515
Saint-Germain-Lavolps,19206,87,21.780,1.486,1.345,637,6498
La Villedieu,23264,49,5.703,0.760,0.688,614,6514
Toy-Viam,19268,37,10.162,1.015,0.919,614,6507
Bellechassagne,19021,87,13.291,1.160,1.050,640,6508
Millevaches,19139,83,11.529,1.081,0.979,631,6505
Merlines,19134,731,14.142,1.197,1.084,660,6504
Saint-Sulpice-les-Bois,19244,84,23.251,1.535,1.390,630,6504
Tarnac,19265,327,68.731,2.639,2.389,614,6512
Saint-Merd-les-Oussines,19226,130,42.998,2.087,1.890,628,6502
Aix,19002,389,48.758,2.223,2.013,649,6500
Couffy-sur-Sarsonne,19064,78,14.157,1.198,1.085,645,6508
